"SOURCE","DEST","SRC_SITE","DEST_SITE","SRC_CLOUD","DEST_CLOUD","AGIS_DISTANCE"
CA-UVIC-CLOUD_DATADISK,BNL-OSG2_DATADISK,CA-UVic-Cloud,BNL-ATLAS,CA,US,10
BNL-OSG2_DATADISK,CA-UVIC-CLOUD_DATADISK,BNL-ATLAS,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,BNLHPC_DATADISK,CA-UVic-Cloud,BNLHPC,CA,US,10
BNLHPC_DATADISK,CA-UVIC-CLOUD_DATADISK,BNLHPC,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,CA-SFU-T2_DATADISK,CA-UVic-Cloud,CA-SFU-T2,CA,CA,10
CA-SFU-T2_DATADISK,CA-UVIC-CLOUD_DATADISK,CA-SFU-T2,CA-UVic-Cloud,CA,CA,10
CA-UVIC-CLOUD_DATADISK,CA-TRIUMF-DYNAFED_DATADISK,CA-UVic-Cloud,,CA,,10
CA-TRIUMF-DYNAFED_DATADISK,CA-UVIC-CLOUD_DATADISK,,CA-UVic-Cloud,,CA,10
CA-UVIC-CLOUD_DATADISK,CA-UVIC-CLOUD_DATADISK,CA-UVic-Cloud,CA-UVic-Cloud,CA,CA,10
CA-UVIC-CLOUD_DATADISK,CA-VICTORIA-WESTGRID-T2_DATADISK,CA-UVic-Cloud,CA-VICTORIA-WESTGRID-T2,CA,CA,10
CA-VICTORIA-WESTGRID-T2_DATADISK,CA-UVIC-CLOUD_DATADISK,CA-VICTORIA-WESTGRID-T2,CA-UVic-Cloud,CA,CA,10
CA-UVIC-CLOUD_DATADISK,CA-WATERLOO-T2_DATADISK,CA-UVic-Cloud,CA-WATERLOO-T2,CA,CA,10
CA-WATERLOO-T2_DATADISK,CA-UVIC-CLOUD_DATADISK,CA-WATERLOO-T2,CA-UVic-Cloud,CA,CA,10
CA-UVIC-CLOUD_DATADISK,CERN-EXTENSION_DATADISK,CA-UVic-Cloud,CERN-EXTENSION,CA,CERN,10
CERN-EXTENSION_DATADISK,CA-UVIC-CLOUD_DATADISK,CERN-EXTENSION,CA-UVic-Cloud,CERN,CA,10
CA-UVIC-CLOUD_DATADISK,CERN-PROD-RUCIOTEST_DATADISK,CA-UVic-Cloud,CERN-PROD,CA,CERN,10
CERN-PROD-RUCIOTEST_DATADISK,CA-UVIC-CLOUD_DATADISK,CERN-PROD,CA-UVic-Cloud,CERN,CA,10
CA-UVIC-CLOUD_DATADISK,CERN-PROD_DATADISK,CA-UVic-Cloud,CERN-PROD,CA,CERN,10
CA-UVIC-CLOUD_DATADISK,UKI-SCOTGRID-GLASGOW-CEPH_DATADISK,CA-UVic-Cloud,UKI-SCOTGRID-GLASGOW,CA,UK,10
UKI-SCOTGRID-GLASGOW-CEPH_DATADISK,CA-UVIC-CLOUD_DATADISK,UKI-SCOTGRID-GLASGOW,CA-UVic-Cloud,UK,CA,10
CA-UVIC-CLOUD_DATADISK,UKI-SCOTGRID-GLASGOW_DATADISK,CA-UVic-Cloud,,CA,,10
SARA-MATRIX_DATADISK,SAMPA_DATADISK,SARA-MATRIX,SAMPA,NL,ES,10
SAMPA_DATADISK,SLACXRD_DATADISK,SAMPA,WT2,ES,US,10
SAMPA_DATADISK,SWT2_CPB_DATADISK,SAMPA,SWT2_CPB,ES,US,10
SWT2_CPB_DATADISK,SAMPA_DATADISK,SWT2_CPB,SAMPA,US,ES,10
SAMPA_DATADISK,TAIWAN-LCG2_DATADISK,SAMPA,Taiwan-LCG2,ES,TW,10
TAIWAN-LCG2_DATADISK,SAMPA_DATADISK,Taiwan-LCG2,SAMPA,TW,ES,10
SAMPA_DATADISK,TECHNION-HEP_DATADISK,SAMPA,TECHNION-HEP,ES,NL,10
TECHNION-HEP_DATADISK,SAMPA_DATADISK,TECHNION-HEP,SAMPA,NL,ES,10
SAMPA_DATADISK,TOKYO-LCG2_DATADISK,SAMPA,TOKYO-LCG2,ES,FR,10
TOKYO-LCG2_DATADISK,SAMPA_DATADISK,TOKYO-LCG2,SAMPA,FR,ES,10
CA-UVIC-CLOUD_DATADISK,RRC-KI-T1_DATADISK,CA-UVic-Cloud,RRC-KI-T1,CA,RU,10
RRC-KI-T1_DATADISK,CA-UVIC-CLOUD_DATADISK,RRC-KI-T1,CA-UVic-Cloud,RU,CA,10
CA-UVIC-CLOUD_DATADISK,RU-PROTVINO-IHEP_DATADISK,CA-UVic-Cloud,RU-Protvino-IHEP,CA,RU,10
RU-PROTVINO-IHEP_DATADISK,CA-UVIC-CLOUD_DATADISK,RU-Protvino-IHEP,CA-UVic-Cloud,RU,CA,10
CA-UVIC-CLOUD_DATADISK,SARA-MATRIX_DATADISK,CA-UVic-Cloud,SARA-MATRIX,CA,NL,10
SARA-MATRIX_DATADISK,CA-UVIC-CLOUD_DATADISK,SARA-MATRIX,CA-UVic-Cloud,NL,CA,10
CA-UVIC-CLOUD_DATADISK,SLACXRD_DATADISK,CA-UVic-Cloud,WT2,CA,US,10
SLACXRD_DATADISK,CA-UVIC-CLOUD_DATADISK,WT2,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,SWT2_CPB_DATADISK,CA-UVic-Cloud,SWT2_CPB,CA,US,10
SWT2_CPB_DATADISK,CA-UVIC-CLOUD_DATADISK,SWT2_CPB,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,TACC_DATADISK,CA-UVic-Cloud,,CA,,10
TACC_DATADISK,CA-UVIC-CLOUD_DATADISK,,CA-UVic-Cloud,,CA,10
CA-UVIC-CLOUD_DATADISK,TAIWAN-LCG2_DATADISK,CA-UVic-Cloud,Taiwan-LCG2,CA,TW,10
CA-UVIC-CLOUD_DATADISK,TECHNION-HEP_DATADISK,CA-UVic-Cloud,TECHNION-HEP,CA,NL,10
TECHNION-HEP_DATADISK,CA-UVIC-CLOUD_DATADISK,TECHNION-HEP,CA-UVic-Cloud,NL,CA,10
CA-UVIC-CLOUD_DATADISK,TOKYO-LCG2_DATADISK,CA-UVic-Cloud,TOKYO-LCG2,CA,FR,10
CA-UVIC-CLOUD_DATADISK,TR-10-ULAKBIM_DATADISK,CA-UVic-Cloud,TR-10-ULAKBIM,CA,NL,10
CA-UVIC-CLOUD_DATADISK,TRIUMF-LCG2_DATADISK,CA-UVic-Cloud,TRIUMF-LCG2,CA,CA,10
CA-UVIC-CLOUD_DATADISK,UAM-LCG2_DATADISK,CA-UVic-Cloud,UAM-LCG2,CA,ES,10
UAM-LCG2_DATADISK,CA-UVIC-CLOUD_DATADISK,UAM-LCG2,CA-UVic-Cloud,ES,CA,10
BNLHPC_DATADISK,UKI-NORTHGRID-SHEF-HEP_DATADISK,BNLHPC,,US,,10
UKI-NORTHGRID-SHEF-HEP_DATADISK,BNLHPC_DATADISK,,BNLHPC,,US,10
BNLHPC_DATADISK,UKI-SCOTGRID-ECDF-RDF_DATADISK,BNLHPC,,US,,10
UKI-SCOTGRID-ECDF-RDF_DATADISK,BNLHPC_DATADISK,,BNLHPC,,US,10
BNLHPC_DATADISK,WEIZMANN-LCG2_DATADISK,BNLHPC,,US,,10
WEIZMANN-LCG2_DATADISK,BNLHPC_DATADISK,,BNLHPC,,US,10
CA-UVIC-CLOUD_DATADISK,IN2P3-LPSC_DATADISK,CA-UVic-Cloud,IN2P3-LPSC,CA,FR,10
IN2P3-LPSC_DATADISK,CA-UVIC-CLOUD_DATADISK,IN2P3-LPSC,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,INFN-COSENZA_DATADISK,CA-UVic-Cloud,INFN-COSENZA,CA,IT,10
CA-UVIC-CLOUD_DATADISK,INFN-FRASCATI_DATADISK,CA-UVic-Cloud,INFN-FRASCATI,CA,IT,10
CA-UVIC-CLOUD_DATADISK,INFN-GENOVA_DATADISK,CA-UVic-Cloud,INFN-GENOVA,CA,IT,10
INFN-GENOVA_DATADISK,CA-UVIC-CLOUD_DATADISK,INFN-GENOVA,CA-UVic-Cloud,IT,CA,10
CA-UVIC-CLOUD_DATADISK,INFN-MILANO-ATLASC_DATADISK,CA-UVic-Cloud,INFN-MILANO-ATLASC,CA,IT,10
INFN-MILANO-ATLASC_DATADISK,CA-UVIC-CLOUD_DATADISK,INFN-MILANO-ATLASC,CA-UVic-Cloud,IT,CA,10
CA-UVIC-CLOUD_DATADISK,INFN-NAPOLI-ATLAS_DATADISK,CA-UVic-Cloud,INFN-NAPOLI-ATLAS,CA,IT,10
CA-UVIC-CLOUD_DATADISK,INFN-ROMA1_DATADISK,CA-UVic-Cloud,INFN-ROMA1,CA,IT,10
CA-UVIC-CLOUD_DATADISK,INFN-ROMA3_DATADISK,CA-UVic-Cloud,INFN-ROMA3,CA,IT,10
INFN-ROMA3_DATADISK,CA-UVIC-CLOUD_DATADISK,INFN-ROMA3,CA-UVic-Cloud,IT,CA,10
CA-UVIC-CLOUD_DATADISK,INFN-T1_DATADISK,CA-UVic-Cloud,INFN-T1,CA,IT,10
INFN-T1_DATADISK,CA-UVIC-CLOUD_DATADISK,INFN-T1,CA-UVic-Cloud,IT,CA,10
CA-UVIC-CLOUD_DATADISK,JINR-LCG2_DATADISK,CA-UVic-Cloud,JINR-LCG2,CA,RU,10
CA-UVIC-CLOUD_DATADISK,LRZ-LMU_DATADISK,CA-UVic-Cloud,LRZ-LMU,CA,DE,10
SAMPA_DATADISK,TR-10-ULAKBIM_DATADISK,SAMPA,TR-10-ULAKBIM,ES,NL,10
TR-10-ULAKBIM_DATADISK,SAMPA_DATADISK,TR-10-ULAKBIM,SAMPA,NL,ES,10
SAMPA_DATADISK,TRIUMF-LCG2_DATADISK,SAMPA,TRIUMF-LCG2,ES,CA,10
TRIUMF-LCG2_DATADISK,SAMPA_DATADISK,TRIUMF-LCG2,SAMPA,CA,ES,10
SAMPA_DATADISK,UAM-LCG2_DATADISK,SAMPA,UAM-LCG2,ES,ES,10
UAM-LCG2_DATADISK,SAMPA_DATADISK,UAM-LCG2,SAMPA,ES,ES,10
SAMPA_DATADISK,UKI-LT2-BRUNEL_DATADISK,SAMPA,UKI-LT2-Brunel,ES,UK,10
UKI-LT2-BRUNEL_DATADISK,SAMPA_DATADISK,UKI-LT2-Brunel,SAMPA,UK,ES,10
SAMPA_DATADISK,UKI-LT2-QMUL_DATADISK,SAMPA,UKI-LT2-QMUL,ES,UK,10
UKI-LT2-QMUL_DATADISK,SAMPA_DATADISK,UKI-LT2-QMUL,SAMPA,UK,ES,10
SAMPA_DATADISK,UKI-LT2-RHUL_DATADISK,SAMPA,UKI-LT2-RHUL,ES,UK,10
UKI-LT2-RHUL_DATADISK,SAMPA_DATADISK,UKI-LT2-RHUL,SAMPA,UK,ES,10
GRIF-LAL_DATADISK,CA-UVIC-CLOUD_DATADISK,GRIF-LAL,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,GRIF-LPNHE_DATADISK,CA-UVic-Cloud,GRIF-LPNHE,CA,FR,10
CA-UVIC-CLOUD_DATADISK,HK-LCG2_DATADISK,CA-UVic-Cloud,HK-LCG2,CA,FR,10
HK-LCG2_DATADISK,CA-UVIC-CLOUD_DATADISK,HK-LCG2,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,IEPSAS-KOSICE_DATADISK,CA-UVic-Cloud,IEPSAS-Kosice,CA,DE,10
IEPSAS-KOSICE_DATADISK,CA-UVIC-CLOUD_DATADISK,IEPSAS-Kosice,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,IFAE_DATADISK,CA-UVic-Cloud,ifae,CA,ES,10
IFAE_DATADISK,CA-UVIC-CLOUD_DATADISK,ifae,CA-UVic-Cloud,ES,CA,10
SAMPA_DATADISK,PSNC_DATADISK,SAMPA,,ES,,10
PSNC_DATADISK,SAMPA_DATADISK,,SAMPA,,ES,10
SAMPA_DATADISK,RAL-LCG2-ECHO_DATADISK,SAMPA,RAL-LCG2,ES,UK,10
RAL-LCG2-ECHO_DATADISK,SAMPA_DATADISK,RAL-LCG2,SAMPA,UK,ES,10
SAMPA_DATADISK,RO-07-NIPNE_DATADISK,SAMPA,RO-07-NIPNE,ES,FR,10
RO-07-NIPNE_DATADISK,SAMPA_DATADISK,RO-07-NIPNE,SAMPA,FR,ES,10
SAMPA_DATADISK,RRC-KI-T1_DATADISK,SAMPA,RRC-KI-T1,ES,RU,10
RRC-KI-T1_DATADISK,SAMPA_DATADISK,RRC-KI-T1,SAMPA,RU,ES,10
SAMPA_DATADISK,RU-PROTVINO-IHEP_DATADISK,SAMPA,RU-Protvino-IHEP,ES,RU,10
CA-UVIC-CLOUD_DATADISK,IFIC-LCG2_DATADISK,CA-UVic-Cloud,IFIC-LCG2,CA,ES,10
IFIC-LCG2_DATADISK,CA-UVIC-CLOUD_DATADISK,IFIC-LCG2,CA-UVic-Cloud,ES,CA,10
CA-UVIC-CLOUD_DATADISK,IL-TAU-HEP_DATADISK,CA-UVic-Cloud,,CA,,10
IL-TAU-HEP_DATADISK,CA-UVIC-CLOUD_DATADISK,,CA-UVic-Cloud,,CA,10
CA-UVIC-CLOUD_DATADISK,IN2P3-CC_DATADISK,CA-UVic-Cloud,IN2P3-CC,CA,FR,10
IN2P3-CC_DATADISK,CA-UVIC-CLOUD_DATADISK,IN2P3-CC,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,IN2P3-CC_DATALAKE_DATADISK,CA-UVic-Cloud,IN2P3-CC_DATALAKE,CA,FR,10
IN2P3-CC_DATALAKE_DATADISK,CA-UVIC-CLOUD_DATADISK,IN2P3-CC_DATALAKE,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,IN2P3-CPPM_DATADISK,CA-UVic-Cloud,IN2P3-CPPM,CA,FR,10
IN2P3-CPPM_DATADISK,CA-UVIC-CLOUD_DATADISK,IN2P3-CPPM,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,IN2P3-LAPP_DATADISK,CA-UVic-Cloud,IN2P3-LAPP,CA,FR,10
IN2P3-LAPP_DATADISK,CA-UVIC-CLOUD_DATADISK,IN2P3-LAPP,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,IN2P3-LPC_DATADISK,CA-UVic-Cloud,IN2P3-LPC,CA,FR,10
IN2P3-LPC_DATADISK,CA-UVIC-CLOUD_DATADISK,IN2P3-LPC,CA-UVic-Cloud,FR,CA,10
BNLHPC_DATADISK,NIKHEF-ELPROD_DATADISK,BNLHPC,,US,,10
NIKHEF-ELPROD_DATADISK,BNLHPC_DATADISK,,BNLHPC,,US,10
CA-UVIC-CLOUD_DATADISK,MPPMU_DATADISK,CA-UVic-Cloud,MPPMU,CA,DE,10
MPPMU_DATADISK,CA-UVIC-CLOUD_DATADISK,MPPMU,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,MWT2_DATADISK,CA-UVic-Cloud,MWT2,CA,US,10
MWT2_DATADISK,CA-UVIC-CLOUD_DATADISK,MWT2,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,NCG-INGRID-PT_DATADISK,CA-UVic-Cloud,NCG-INGRID-PT,CA,ES,10
CA-UVIC-CLOUD_DATADISK,NDGF-T1_DATADISK,CA-UVic-Cloud,NDGF-T1,CA,ND,10
NDGF-T1_DATADISK,CA-UVIC-CLOUD_DATADISK,NDGF-T1,CA-UVic-Cloud,ND,CA,10
CA-UVIC-CLOUD_DATADISK,NERSC_DATADISK,CA-UVic-Cloud,,CA,,10
NERSC_DATADISK,CA-UVIC-CLOUD_DATADISK,,CA-UVic-Cloud,,CA,10
CA-UVIC-CLOUD_DATADISK,NESE_DATADISK,CA-UVic-Cloud,BU_NESE,CA,US,10
NESE_DATADISK,CA-UVIC-CLOUD_DATADISK,BU_NESE,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,NET2_DATADISK,CA-UVic-Cloud,BU_ATLAS_Tier2,CA,US,10
NET2_DATADISK,CA-UVIC-CLOUD_DATADISK,BU_ATLAS_Tier2,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,NIKHEF_DATADISK,CA-UVic-Cloud,NIKHEF,CA,NL,10
CA-UVIC-CLOUD_DATADISK,OLCF_DATADISK,CA-UVic-Cloud,OLCF,CA,US,10
OLCF_DATADISK,CA-UVIC-CLOUD_DATADISK,OLCF,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,OU_OSCER_ATLAS_DATADISK,CA-UVic-Cloud,OU_OSCER_ATLAS,CA,US,10
OU_OSCER_ATLAS_DATADISK,CA-UVIC-CLOUD_DATADISK,OU_OSCER_ATLAS,CA-UVic-Cloud,US,CA,10
CA-UVIC-CLOUD_DATADISK,PIC_DATADISK,CA-UVic-Cloud,pic,CA,ES,10
PIC_DATADISK,CA-UVIC-CLOUD_DATADISK,pic,CA-UVic-Cloud,ES,CA,10
CA-UVIC-CLOUD_DATADISK,PRAGUELCG2_DATADISK,CA-UVic-Cloud,praguelcg2,CA,DE,10
PRAGUELCG2_DATADISK,CA-UVIC-CLOUD_DATADISK,praguelcg2,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,PSNC_DATADISK,CA-UVic-Cloud,,CA,,10
PSNC_DATADISK,CA-UVIC-CLOUD_DATADISK,,CA-UVic-Cloud,,CA,10
CA-UVIC-CLOUD_DATADISK,RAL-LCG2-ECHO_DATADISK,CA-UVic-Cloud,RAL-LCG2,CA,UK,10
RAL-LCG2-ECHO_DATADISK,CA-UVIC-CLOUD_DATADISK,RAL-LCG2,CA-UVic-Cloud,UK,CA,10
CA-UVIC-CLOUD_DATADISK,RO-07-NIPNE_DATADISK,CA-UVic-Cloud,RO-07-NIPNE,CA,FR,10
RO-07-NIPNE_DATADISK,CA-UVIC-CLOUD_DATADISK,RO-07-NIPNE,CA-UVic-Cloud,FR,CA,10
RU-PROTVINO-IHEP_DATADISK,SAMPA_DATADISK,RU-Protvino-IHEP,SAMPA,RU,ES,10
SAMPA_DATADISK,SAMPA_DATADISK,SAMPA,SAMPA,ES,ES,10
SAMPA_DATADISK,SARA-MATRIX_DATADISK,SAMPA,SARA-MATRIX,ES,NL,10
MPPMU_DATADISK,SAMPA_DATADISK,MPPMU,SAMPA,DE,ES,10
SAMPA_DATADISK,MWT2_DATADISK,SAMPA,MWT2,ES,US,10
MWT2_DATADISK,SAMPA_DATADISK,MWT2,SAMPA,US,ES,10
SAMPA_DATADISK,NCG-INGRID-PT_DATADISK,SAMPA,NCG-INGRID-PT,ES,ES,10
NCG-INGRID-PT_DATADISK,SAMPA_DATADISK,NCG-INGRID-PT,SAMPA,ES,ES,10
SAMPA_DATADISK,NDGF-T1_DATADISK,SAMPA,NDGF-T1,ES,ND,10
NDGF-T1_DATADISK,SAMPA_DATADISK,NDGF-T1,SAMPA,ND,ES,10
NESE_DATADISK,NIKHEF-ELPROD_DATADISK,BU_NESE,,US,,10
NIKHEF-ELPROD_DATADISK,NESE_DATADISK,,BU_NESE,,US,10
SAMPA_DATADISK,INFN-MILANO-ATLASC_DATADISK,SAMPA,INFN-MILANO-ATLASC,ES,IT,10
INFN-MILANO-ATLASC_DATADISK,SAMPA_DATADISK,INFN-MILANO-ATLASC,SAMPA,IT,ES,10
SAMPA_DATADISK,INFN-NAPOLI-ATLAS_DATADISK,SAMPA,INFN-NAPOLI-ATLAS,ES,IT,10
INFN-NAPOLI-ATLAS_DATADISK,SAMPA_DATADISK,INFN-NAPOLI-ATLAS,SAMPA,IT,ES,10
NESE_DATADISK,WEIZMANN-LCG2_DATADISK,BU_NESE,,US,,10
WEIZMANN-LCG2_DATADISK,NESE_DATADISK,,BU_NESE,,US,10
SAMPA_DATADISK,IN2P3-LAPP_DATADISK,SAMPA,IN2P3-LAPP,ES,FR,10
IN2P3-LAPP_DATADISK,SAMPA_DATADISK,IN2P3-LAPP,SAMPA,FR,ES,10
SAMPA_DATADISK,IN2P3-LPC_DATADISK,SAMPA,IN2P3-LPC,ES,FR,10
IN2P3-LPC_DATADISK,SAMPA_DATADISK,IN2P3-LPC,SAMPA,FR,ES,10
SAMPA_DATADISK,IN2P3-LPSC_DATADISK,SAMPA,IN2P3-LPSC,ES,FR,10
IN2P3-LPSC_DATADISK,SAMPA_DATADISK,IN2P3-LPSC,SAMPA,FR,ES,10
SAMPA_DATADISK,INFN-ROMA1_DATADISK,SAMPA,INFN-ROMA1,ES,IT,10
INFN-ROMA1_DATADISK,SAMPA_DATADISK,INFN-ROMA1,SAMPA,IT,ES,10
SAMPA_DATADISK,INFN-ROMA3_DATADISK,SAMPA,INFN-ROMA3,ES,IT,10
INFN-ROMA3_DATADISK,SAMPA_DATADISK,INFN-ROMA3,SAMPA,IT,ES,10
SAMPA_DATADISK,INFN-T1_DATADISK,SAMPA,INFN-T1,ES,IT,10
INFN-T1_DATADISK,SAMPA_DATADISK,INFN-T1,SAMPA,IT,ES,10
SAMPA_DATADISK,NERSC_DATADISK,SAMPA,,ES,,10
NERSC_DATADISK,SAMPA_DATADISK,,SAMPA,,ES,10
SAMPA_DATADISK,NESE_DATADISK,SAMPA,BU_NESE,ES,US,10
NESE_DATADISK,SAMPA_DATADISK,BU_NESE,SAMPA,US,ES,10
SAMPA_DATADISK,NET2_DATADISK,SAMPA,BU_ATLAS_Tier2,ES,US,10
NET2_DATADISK,SAMPA_DATADISK,BU_ATLAS_Tier2,SAMPA,US,ES,10
SAMPA_DATADISK,NIKHEF_DATADISK,SAMPA,NIKHEF,ES,NL,10
NIKHEF_DATADISK,SAMPA_DATADISK,NIKHEF,SAMPA,NL,ES,10
SAMPA_DATADISK,OLCF_DATADISK,SAMPA,OLCF,ES,US,10
OLCF_DATADISK,SAMPA_DATADISK,OLCF,SAMPA,US,ES,10
SAMPA_DATADISK,OU_OSCER_ATLAS_DATADISK,SAMPA,OU_OSCER_ATLAS,ES,US,10
OU_OSCER_ATLAS_DATADISK,SAMPA_DATADISK,OU_OSCER_ATLAS,SAMPA,US,ES,10
SAMPA_DATADISK,PIC_DATADISK,SAMPA,pic,ES,ES,10
PIC_DATADISK,SAMPA_DATADISK,pic,SAMPA,ES,ES,10
SAMPA_DATADISK,PRAGUELCG2_DATADISK,SAMPA,praguelcg2,ES,DE,10
PRAGUELCG2_DATADISK,SAMPA_DATADISK,praguelcg2,SAMPA,DE,ES,10
CERN-PROD_DATADISK,CA-UVIC-CLOUD_DATADISK,CERN-PROD,CA-UVic-Cloud,CERN,CA,10
CA-UVIC-CLOUD_DATADISK,CSCS-LCG2_DATADISK,CA-UVic-Cloud,CSCS-LCG2,CA,DE,10
CSCS-LCG2_DATADISK,CA-UVIC-CLOUD_DATADISK,CSCS-LCG2,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,CSCS-LCG2_PPSDATADISK,CA-UVic-Cloud,,CA,,10
CSCS-LCG2_PPSDATADISK,CA-UVIC-CLOUD_DATADISK,,CA-UVic-Cloud,,CA,10
CA-UVIC-CLOUD_DATADISK,CYFRONET-LCG2_DATADISK,CA-UVic-Cloud,CYFRONET-LCG2,CA,DE,10
CYFRONET-LCG2_DATADISK,CA-UVIC-CLOUD_DATADISK,CYFRONET-LCG2,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,DESY-HH_DATADISK,CA-UVic-Cloud,DESY-HH,CA,DE,10
DESY-HH_DATADISK,CA-UVIC-CLOUD_DATADISK,DESY-HH,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,DESY-ZN_DATADISK,CA-UVic-Cloud,DESY-ZN,CA,DE,10
DESY-ZN_DATADISK,CA-UVIC-CLOUD_DATADISK,DESY-ZN,CA-UVic-Cloud,DE,CA,10
SLACXRD_DATADISK,SAMPA_DATADISK,WT2,SAMPA,US,ES,10
CA-UVIC-CLOUD_DATADISK,EELA-UTFSM_DATADISK,CA-UVic-Cloud,EELA-UTFSM,CA,ES,10
CA-UVIC-CLOUD_DATADISK,FMPHI-UNIBA_DATADISK,CA-UVic-Cloud,FMPhI-UNIBA,CA,DE,10
CA-UVIC-CLOUD_DATADISK,FZK-LCG2_DATADISK,CA-UVic-Cloud,FZK-LCG2,CA,DE,10
FZK-LCG2_DATADISK,CA-UVIC-CLOUD_DATADISK,FZK-LCG2,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,GOEGRID_DATADISK,CA-UVic-Cloud,GoeGrid,CA,DE,10
GOEGRID_DATADISK,CA-UVIC-CLOUD_DATADISK,GoeGrid,CA-UVic-Cloud,DE,CA,10
CA-UVIC-CLOUD_DATADISK,GRIF-IRFU_DATADISK,CA-UVic-Cloud,GRIF-IRFU,CA,FR,10
GRIF-IRFU_DATADISK,CA-UVIC-CLOUD_DATADISK,GRIF-IRFU,CA-UVic-Cloud,FR,CA,10
CA-UVIC-CLOUD_DATADISK,GRIF-LAL_DATADISK,CA-UVic-Cloud,GRIF-LAL,CA,FR,10
SAMPA_DATADISK,GRIF-LAL_DATADISK,SAMPA,GRIF-LAL,ES,FR,10
GRIF-LAL_DATADISK,SAMPA_DATADISK,GRIF-LAL,SAMPA,FR,ES,10
SAMPA_DATADISK,GRIF-LPNHE_DATADISK,SAMPA,GRIF-LPNHE,ES,FR,10
GRIF-LPNHE_DATADISK,SAMPA_DATADISK,GRIF-LPNHE,SAMPA,FR,ES,10
SAMPA_DATADISK,HK-LCG2_DATADISK,SAMPA,HK-LCG2,ES,FR,10
HK-LCG2_DATADISK,SAMPA_DATADISK,HK-LCG2,SAMPA,FR,ES,10
SAMPA_DATADISK,AGLT2_DATADISK,SAMPA,AGLT2,ES,US,10
AGLT2_DATADISK,SAMPA_DATADISK,AGLT2,SAMPA,US,ES,10
SAMPA_DATADISK,AUSTRALIA-ATLAS_DATADISK,SAMPA,Australia-ATLAS,ES,CA,10
AUSTRALIA-ATLAS_DATADISK,SAMPA_DATADISK,Australia-ATLAS,SAMPA,CA,ES,10
SAMPA_DATADISK,BEIJING-LCG2_DATADISK,SAMPA,BEIJING-LCG2,ES,FR,10
BEIJING-LCG2_DATADISK,SAMPA_DATADISK,BEIJING-LCG2,SAMPA,FR,ES,10
SAMPA_DATADISK,BNL-OSG2_DATADISK,SAMPA,BNL-ATLAS,ES,US,10
BNL-OSG2_DATADISK,SAMPA_DATADISK,BNL-ATLAS,SAMPA,US,ES,10
SAMPA_DATADISK,BNLHPC_DATADISK,SAMPA,BNLHPC,ES,US,10
BNLHPC_DATADISK,SAMPA_DATADISK,BNLHPC,SAMPA,US,ES,10
SAMPA_DATADISK,CA-SFU-T2_DATADISK,SAMPA,CA-SFU-T2,ES,CA,10
SAMPA_DATADISK,IEPSAS-KOSICE_DATADISK,SAMPA,IEPSAS-Kosice,ES,DE,10
IEPSAS-KOSICE_DATADISK,SAMPA_DATADISK,IEPSAS-Kosice,SAMPA,DE,ES,10
SAMPA_DATADISK,IFAE_DATADISK,SAMPA,ifae,ES,ES,10
IFAE_DATADISK,SAMPA_DATADISK,ifae,SAMPA,ES,ES,10
SAMPA_DATADISK,IFIC-LCG2_DATADISK,SAMPA,IFIC-LCG2,ES,ES,10
IFIC-LCG2_DATADISK,SAMPA_DATADISK,IFIC-LCG2,SAMPA,ES,ES,10
SAMPA_DATADISK,IN2P3-CC_DATADISK,SAMPA,IN2P3-CC,ES,FR,10
IN2P3-CC_DATADISK,SAMPA_DATADISK,IN2P3-CC,SAMPA,FR,ES,10
SAMPA_DATADISK,IN2P3-CC_DATALAKE_DATADISK,SAMPA,IN2P3-CC_DATALAKE,ES,FR,10
